"transaction_id","customer_id","flight_destination","flight_date","n_guests","booking_date","total_spend","flight_type"
19540,9778,"Short Haul",2022-05-06,2,2022-03-04,8395.271711184,"One-way"
19541,9778,"Long Haul",2022-10-19,3,2022-08-19,18708.3029320396,"One-way"
19542,9779,"Short Haul",2022-10-16,1,2022-08-21,8366.36401157729,"One-way"
19543,9780,"Domestic",2022-12-08,1,2022-11-25,3324.15694420204,"Round-Trip"
19544,9780,"Domestic",2022-04-28,1,2022-04-17,3254.34534695912,"Open Jaw"
19545,9781,"Long Haul",2022-11-23,1,2022-09-23,20931.1605940004,"Open Jaw"
19546,9782,"Long Haul",2022-05-30,1,2022-03-31,10276.0985605472,"One-way"
19547,9782,"Domestic",2022-11-15,1,2022-10-26,1000,"One-way"
19548,9783,"Short Haul",2022-06-04,1,2022-04-05,5869.4557592079,"One-way"
19549,9783,"Long Haul",2022-11-30,1,2022-10-08,8593.00386217411,"One-way"
19550,9784,"Long Haul",2022-11-28,3,2022-09-23,26527.557847251,"One-way"
19551,9785,"Domestic",2022-12-17,3,2022-11-30,6511.6821551627,"One-way"
19552,9786,"Domestic",2022-05-17,1,2022-05-02,7051.2786414157,"Round-Trip"
19553,9787,"Short Haul",2022-06-13,2,2022-04-25,13081.2284619456,"One-way"
19554,9787,"Short Haul",2022-09-27,1,2022-07-24,5479.71532477317,"One-way"
19555,9787,"Short Haul",2022-12-17,8,2022-10-21,38666.4687085443,"One-way"
19556,9787,"Short Haul",2022-12-12,3,2022-10-29,12783.2275279135,"One-way"
19557,9788,"Domestic",2022-10-20,2,2022-10-10,9291.25650093763,"Round-Trip"
19558,9789,"Short Haul",2022-11-24,1,2022-10-02,10187.8421486592,"Round-Trip"
19559,9790,"Long Haul",2022-11-28,5,2022-10-10,79442.0570582448,"Round-Trip"
19560,9791,"Domestic",2022-11-08,2,2022-10-17,5087.08627612609,"One-way"
19561,9791,"Domestic",2022-11-27,2,2022-11-13,1391.24053292217,"One-way"
19562,9792,"Domestic",2022-10-22,1,2022-10-03,2758.61640511311,"Open Jaw"
19563,9792,"Domestic",2022-06-03,1,2022-05-21,3751.89061841606,"Round-Trip"
19564,9792,"Domestic",2022-05-27,1,2022-05-11,2465.90867064151,"One-way"
19565,9793,"Domestic",2022-04-28,1,2022-04-16,1000,"One-way"
19566,9793,"Domestic",2022-11-13,1,2022-10-23,1874.21050276883,"One-way"
19567,9794,"Domestic",2022-11-09,2,2022-10-29,3194.24292762207,"Round-Trip"
19568,9794,"Domestic",2022-10-18,3,2022-10-02,3746.61766678357,"One-way"
19569,9795,"Short Haul",2022-11-14,2,2022-09-18,18160.3003700437,"One-way"
19570,9795,"Domestic",2022-06-03,2,2022-05-18,9003.79709941664,"Round-Trip"
19571,9795,"Domestic",2022-04-28,2,2022-04-11,5169.68162084705,"Round-Trip"
19572,9796,"Domestic",2022-12-06,1,2022-11-16,1000,"One-way"
19573,9796,"Domestic",2022-05-14,1,2022-04-25,1792.48053997762,"Round-Trip"
19574,9796,"Domestic",2022-11-24,1,2022-11-13,1426.53323358552,"Round-Trip"
19575,9797,"Domestic",2022-04-25,1,2022-04-07,4412.80405874335,"Round-Trip"
19576,9798,"Domestic",2022-05-17,1,2022-04-29,1000,"Round-Trip"
19577,9799,"Domestic",2022-05-25,1,2022-05-06,3026.3308767511,"Round-Trip"
19578,9799,"Domestic",2022-10-03,2,2022-09-20,5513.93188979007,"One-way"
19579,9800,"Short Haul",2022-12-18,2,2022-10-29,15594.76744486,"One-way"
19580,9800,"Domestic",2022-05-22,1,2022-05-08,5005.50298092863,"Round-Trip"
19581,9800,"Domestic",2022-05-09,2,2022-05-02,2211.21184885015,"One-way"
19582,9800,"Short Haul",2022-06-05,2,2022-04-22,19484.0063421035,"Open Jaw"
19583,9801,"Domestic",2022-11-10,3,2022-10-31,4363.25366595971,"One-way"
19584,9801,"Domestic",2022-05-05,2,2022-04-20,6060.79597112221,"One-way"
19585,9802,"Short Haul",2022-11-06,1,2022-09-04,14048.4496487506,"Open Jaw"
19586,9802,"Domestic",2022-10-23,1,2022-10-08,1000,"One-way"
19587,9803,"Domestic",2022-11-27,1,2022-11-15,1447.4779621485,"Round-Trip"
19588,9803,"Domestic",2022-11-04,1,2022-10-19,1148.17108016187,"Open Jaw"
19589,9803,"Short Haul",2022-11-27,1,2022-10-04,9648.22655337263,"Round-Trip"
19590,9803,"Short Haul",2022-05-12,1,2022-03-22,6500.91588290906,"One-way"
19591,9804,"Long Haul",2022-05-09,1,2022-03-11,27752.2184949134,"Round-Trip"
19592,9804,"Short Haul",2022-04-15,1,2022-02-03,4243.23388314991,"One-way"
19593,9805,"Domestic",2022-05-28,3,2022-05-09,4975.45705529349,"One-way"
19594,9805,"Domestic",2022-11-04,1,2022-10-13,1577.48099036721,"One-way"
19595,9805,"Domestic",2022-11-20,1,2022-11-04,3353.32697646202,"One-way"
19596,9805,"Short Haul",2022-05-09,1,2022-03-06,5781.48875306573,"One-way"
19597,9806,"Short Haul",2022-04-18,1,2022-02-06,6743.12795674203,"One-way"
19598,9806,"Domestic",2022-05-05,3,2022-04-23,4122.24027751187,"One-way"
19599,9807,"Long Haul",2022-05-26,4,2022-03-23,27669.5854608718,"One-way"
19600,9807,"Domestic",2022-04-30,4,2022-04-09,17030.9308739964,"One-way"
19601,9808,"Domestic",2022-12-15,1,2022-11-30,3668.99980671195,"One-way"
19602,9808,"Domestic",2022-12-02,1,2022-11-22,1000,"One-way"
19603,9809,"Long Haul",2022-05-19,1,2022-03-17,9452.79547665829,"One-way"
19604,9809,"Domestic",2022-12-01,6,2022-11-12,4486.90374948091,"One-way"
19605,9810,"Domestic",2022-03-25,1,2022-03-12,1000,"Open Jaw"
19606,9811,"Domestic",2022-04-21,1,2022-04-06,1000,"One-way"
19607,9811,"Domestic",2022-06-02,5,2022-05-20,6160.91705303058,"One-way"
19608,9812,"Long Haul",2022-05-31,1,2022-03-18,19221.0933633747,"Round-Trip"
19609,9813,"Long Haul",2022-05-16,1,2022-04-02,10574.9301666118,"One-way"
19610,9813,"Domestic",2022-11-03,1,2022-10-16,1102.03920788919,"Round-Trip"
19611,9814,"Short Haul",2022-11-07,1,2022-09-20,16370.681900596,"Round-Trip"
19612,9815,"Domestic",2022-11-09,1,2022-10-17,2261.22571285481,"One-way"
19613,9815,"Long Haul",2022-11-21,1,2022-09-26,22740.4607111165,"Round-Trip"
19614,9816,"Domestic",2022-05-31,3,2022-05-12,12880.8558124617,"Round-Trip"
19615,9817,"Short Haul",2022-10-21,2,2022-08-28,14075.5116928939,"Round-Trip"
19616,9817,"Long Haul",2022-12-06,5,2022-10-12,96124.6424972559,"Round-Trip"
19617,9818,"Domestic",2022-04-10,1,2022-03-30,2647.85292901781,"One-way"
19618,9818,"Domestic",2022-11-11,2,2022-10-26,8917.16433752705,"Open Jaw"
19619,9818,"Long Haul",2022-12-09,3,2022-10-05,20296.9339459253,"One-way"
19620,9819,"Domestic",2022-10-20,1,2022-10-10,3351.20292228839,"One-way"
19621,9820,"Long Haul",2022-11-04,5,2022-09-14,45650.0163655965,"One-way"
19622,9821,"Long Haul",2022-11-21,2,2022-09-21,26172.4916487961,"One-way"
19623,9822,"Short Haul",2022-11-19,2,2022-09-18,7695.89714167133,"One-way"
19624,9822,"Domestic",2022-05-25,5,2022-05-12,11296.7203224459,"One-way"
19625,9823,"Long Haul",2022-06-06,1,2022-03-25,12306.0500327836,"One-way"
19626,9823,"Short Haul",2022-06-19,1,2022-04-21,5856.3862507353,"One-way"
19627,9824,"Domestic",2022-11-08,1,2022-10-18,1965.87960449904,"Round-Trip"
19628,9824,"Domestic",2022-05-03,1,2022-04-24,1000,"Round-Trip"
19629,9824,"Domestic",2022-05-13,4,2022-05-01,6573.09089047586,"One-way"
19630,9824,"Domestic",2022-11-20,1,2022-11-08,1227.42923695215,"One-way"
19631,9825,"Domestic",2022-12-04,4,2022-11-21,2752.48517763861,"One-way"
19632,9825,"Domestic",2022-05-25,3,2022-05-12,7970.90711434795,"One-way"
19633,9826,"Domestic",2022-12-09,5,2022-11-30,20305.4804377531,"Round-Trip"
19634,9826,"Domestic",2022-11-16,2,2022-10-22,5655.3627807825,"One-way"
19635,9827,"Short Haul",2022-10-18,3,2022-08-06,28834.0513270504,"Round-Trip"
19636,9828,"Short Haul",2022-11-20,3,2022-09-21,15596.998921864,"One-way"
19637,9828,"Long Haul",2022-05-22,1,2022-03-27,5857.58491990975,"One-way"
19638,9828,"Short Haul",2022-06-07,4,2022-04-15,21219.8510909572,"One-way"
19639,9828,"Domestic",2022-11-26,1,2022-11-13,5105.94659804497,"Round-Trip"
19640,9828,"Long Haul",2022-10-24,1,2022-08-11,10926.9393084085,"One-way"
19641,9828,"Long Haul",2022-11-21,1,2022-09-28,10424.9704608011,"One-way"
19642,9829,"Domestic",2022-05-11,1,2022-05-03,4658.80549692259,"Round-Trip"
19643,9830,"Domestic",2022-11-02,1,2022-10-25,2615.57502433302,"Open Jaw"
19644,9830,"Domestic",2022-05-20,1,2022-05-12,1000,"One-way"
19645,9831,"Domestic",2022-04-24,2,2022-04-12,3412.5767712049,"Round-Trip"
19646,9832,"Short Haul",2022-01-04,4,2021-10-31,18480.0319475188,"One-way"
19647,9833,"Domestic",2022-11-15,1,2022-10-22,1031.2285348154,"Round-Trip"
19648,9834,"Domestic",2022-11-30,7,2022-11-11,10840.2287055343,"One-way"
19649,9834,"Short Haul",2022-12-15,1,2022-09-28,6562.41420827211,"Open Jaw"
19650,9835,"Domestic",2022-11-21,1,2022-11-12,1000,"Round-Trip"
19651,9835,"Domestic",2022-05-06,4,2022-04-24,2868.79785160487,"One-way"
19652,9836,"Domestic",2022-05-22,3,2022-05-13,4261.59999282015,"Round-Trip"
19653,9836,"Long Haul",2022-05-15,1,2022-03-11,26234.1891236636,"Round-Trip"
19654,9836,"Short Haul",2022-11-29,1,2022-10-02,3451.24514150672,"One-way"
19655,9836,"Long Haul",2022-11-15,1,2022-09-19,6119.50164252588,"One-way"
19656,9837,"Short Haul",2022-04-20,2,2022-02-27,6898.20093003816,"One-way"
19657,9837,"Domestic",2022-10-22,4,2022-10-06,7830.67409658938,"One-way"
19658,9838,"Short Haul",2022-11-06,4,2022-09-06,25841.3985888131,"Round-Trip"
19659,9838,"Domestic",2022-11-21,4,2022-11-07,3485.75451949231,"One-way"
19660,9839,"Short Haul",2022-11-02,4,2022-08-31,19193.8375856283,"One-way"
19661,9839,"Long Haul",2022-10-11,3,2022-08-06,32511.7040496272,"One-way"
19662,9840,"Domestic",2022-11-30,1,2022-11-19,1966.27083573809,"Round-Trip"
19663,9841,"Domestic",2022-12-14,1,2022-11-28,2185.63119912915,"One-way"
19664,9842,"Long Haul",2022-11-30,1,2022-10-13,6708.50675899927,"One-way"
19665,9843,"Domestic",2022-05-28,1,2022-05-16,1988.3886373302,"One-way"
19666,9843,"Long Haul",2022-11-17,1,2022-09-07,9359.67422956918,"One-way"
19667,9843,"Domestic",2022-12-08,4,2022-11-26,7989.09424820496,"One-way"
19668,9843,"Domestic",2022-12-08,2,2022-11-29,2039.43852987194,"Round-Trip"
19669,9844,"Short Haul",2022-04-16,5,2022-02-07,58526.8157169624,"Round-Trip"
19670,9845,"Short Haul",2022-11-20,1,2022-09-15,14951.1952614731,"Round-Trip"
19671,9845,"Domestic",2022-05-02,4,2022-04-15,12257.6761486238,"One-way"
19672,9846,"Short Haul",2022-04-28,2,2022-02-18,9539.01307197739,"One-way"
19673,9846,"Domestic",2022-10-21,3,2022-10-07,8811.03717549057,"Round-Trip"
19674,9847,"Domestic",2022-11-03,4,2022-10-16,3005.31744441535,"One-way"
19675,9848,"Short Haul",2022-04-25,3,2022-02-27,48019.701130052,"Round-Trip"
19676,9848,"Short Haul",2022-11-15,3,2022-09-23,25155.5195594483,"Round-Trip"
19677,9848,"Long Haul",2022-05-13,5,2022-03-22,75123.2729364356,"Round-Trip"
19678,9849,"Short Haul",2022-11-23,3,2022-09-19,22365.1123356535,"Round-Trip"
19679,9850,"Long Haul",2022-04-18,5,2022-02-20,104908.794957291,"Open Jaw"
19680,9850,"Domestic",2022-12-09,3,2022-11-23,8798.03162977566,"Round-Trip"
19681,9850,"Domestic",2022-10-12,4,2022-09-19,2794.55597175594,"One-way"
19682,9851,"Short Haul",2022-04-30,3,2022-03-16,23722.6840689794,"One-way"
19683,9851,"Long Haul",2022-11-08,1,2022-09-16,10625.8127443107,"One-way"
19684,9852,"Domestic",2022-10-14,2,2022-10-01,8834.59995388384,"Open Jaw"
19685,9853,"Domestic",2022-11-12,1,2022-10-22,1000,"One-way"
19686,9853,"Domestic",2022-11-03,1,2022-10-20,2106.84314270706,"One-way"
19687,9854,"Short Haul",2022-10-22,2,2022-08-20,11230.68564253,"One-way"
19688,9855,"Short Haul",2022-12-17,3,2022-10-23,19913.7906528061,"One-way"
19689,9856,"Short Haul",2022-11-09,1,2022-09-14,5507.12860106808,"One-way"
19690,9856,"Domestic",2022-11-27,3,2022-11-11,1694.33284563462,"One-way"
19691,9857,"Domestic",2022-11-10,1,2022-10-26,1000,"One-way"
19692,9858,"Domestic",2022-05-24,2,2022-05-09,4968.13138561028,"Round-Trip"
19693,9858,"Domestic",2022-05-22,2,2022-05-01,4864.84946330597,"One-way"
19694,9859,"Domestic",2022-04-23,1,2022-04-04,2630.79135933315,"Open Jaw"
19695,9859,"Domestic",2022-11-25,4,2022-10-31,10269.0537684566,"Round-Trip"
19696,9859,"Long Haul",2022-07-14,4,2022-05-25,65207.8587271483,"Round-Trip"
19697,9860,"Domestic",2022-12-05,1,2022-11-15,2251.28324468884,"One-way"
19698,9860,"Short Haul",2022-05-07,1,2022-03-16,8501.58339234096,"One-way"
19699,9860,"Short Haul",2022-05-08,1,2022-03-16,1000,"One-way"
19700,9860,"Short Haul",2022-09-28,1,2022-07-25,9345.02486918696,"One-way"
19701,9861,"Domestic",2022-10-29,1,2022-10-16,1000,"One-way"
19702,9862,"Domestic",2022-11-11,1,2022-10-28,1000,"Round-Trip"
19703,9862,"Domestic",2022-06-02,6,2022-05-24,14189.239568612,"One-way"
19704,9863,"Domestic",2022-11-15,3,2022-10-26,7037.95998287575,"One-way"
19705,9863,"Long Haul",2022-11-07,1,2022-08-31,17208.0145517448,"Round-Trip"
19706,9863,"Domestic",2022-06-18,1,2022-05-30,1099.96729146514,"One-way"
19707,9863,"Short Haul",2022-03-27,1,2022-01-29,4326.06028074981,"One-way"
19708,9864,"Domestic",2022-11-04,5,2022-10-25,2958.84830562375,"Round-Trip"
19709,9864,"Short Haul",2022-10-15,2,2022-08-17,11618.7697911869,"One-way"
19710,9865,"Domestic",2022-05-30,2,2022-05-12,2433.45725292017,"One-way"
19711,9865,"Domestic",2022-05-19,2,2022-05-06,3068.83592858368,"One-way"
19712,9865,"Long Haul",2022-06-23,2,2022-04-26,49800.1579043135,"Round-Trip"
19713,9866,"Short Haul",2022-05-10,2,2022-03-14,21963.6939737971,"Round-Trip"
19714,9866,"Domestic",2022-12-03,3,2022-11-18,4994.95818055144,"One-way"
19715,9866,"Short Haul",2022-12-15,3,2022-11-01,23907.7469961147,"One-way"
19716,9866,"Domestic",2022-11-11,1,2022-10-21,1000,"One-way"
19717,9867,"Domestic",2022-11-28,2,2022-11-16,1606.39803326767,"One-way"
19718,9867,"Domestic",2022-04-22,4,2022-04-02,9062.03445650166,"Round-Trip"
19719,9867,"Short Haul",2022-11-24,3,2022-09-21,23490.2053838856,"One-way"
19720,9868,"Long Haul",2022-01-03,1,2021-11-07,6476.28887338388,"One-way"
19721,9868,"Domestic",2022-06-06,4,2022-05-23,25466.5374868728,"Round-Trip"
19722,9868,"Short Haul",2022-04-27,1,2022-02-20,14628.5878787382,"Round-Trip"
19723,9869,"Domestic",2022-11-20,3,2022-10-30,3747.61803644214,"One-way"
19724,9870,"Domestic",2022-12-05,2,2022-11-19,7429.1180302438,"Round-Trip"
19725,9870,"Long Haul",2022-05-25,1,2022-04-01,22799.6202479737,"Round-Trip"
19726,9870,"Long Haul",2022-11-20,1,2022-09-29,7914.99603910989,"One-way"
19727,9871,"Domestic",2022-04-25,2,2022-04-07,3352.31925695004,"One-way"
19728,9871,"Domestic",2022-12-12,5,2022-12-05,4279.07351760923,"One-way"
19729,9872,"Domestic",2022-06-11,1,2022-06-03,1000,"One-way"
19730,9872,"Domestic",2022-12-02,2,2022-11-13,3323.19126915524,"One-way"
19731,9873,"Domestic",2022-11-01,3,2022-10-15,3005.50342910918,"One-way"
19732,9873,"Long Haul",2022-11-20,1,2022-09-14,10403.8237593908,"One-way"
19733,9874,"Domestic",2022-06-01,3,2022-05-14,4724.1993836642,"Open Jaw"
19734,9874,"Domestic",2022-12-05,1,2022-11-19,2331.96800421206,"One-way"
19735,9875,"Domestic",2022-11-22,1,2022-11-10,2284.6449193925,"One-way"
19736,9875,"Short Haul",2022-12-07,1,2022-10-07,16876.5300760779,"Round-Trip"
19737,9875,"Long Haul",2022-06-08,3,2022-04-17,40746.8445543435,"One-way"
19738,9875,"Domestic",2022-05-14,1,2022-05-06,1000,"Round-Trip"
19739,9876,"Domestic",2022-06-06,3,2022-05-25,6836.93634736473,"One-way"
19740,9876,"Short Haul",2022-11-14,1,2022-09-08,6469.33543956999,"One-way"
19741,9876,"Domestic",2022-10-20,3,2022-10-07,3894.10364982501,"One-way"
19742,9877,"Domestic",2022-06-12,3,2022-05-28,5908.67959637891,"One-way"
19743,9877,"Long Haul",2022-04-25,3,2022-02-21,13985.675623944,"One-way"
19744,9877,"Short Haul",2022-05-17,1,2022-03-14,3221.04336200564,"One-way"
19745,9877,"Domestic",2022-12-15,3,2022-11-30,14283.991297228,"One-way"
19746,9878,"Domestic",2022-12-15,1,2022-11-20,2432.75309611186,"Round-Trip"
19747,9878,"Short Haul",2022-05-25,3,2022-03-25,42848.3182682137,"Round-Trip"
19748,9879,"Domestic",2022-09-25,1,2022-09-10,2084.6755795214,"One-way"
19749,9880,"Domestic",2022-05-03,1,2022-04-15,5021.58607350424,"Round-Trip"
19750,9880,"Long Haul",2022-11-04,1,2022-08-30,4337.16715680427,"One-way"
19751,9881,"Domestic",2022-05-09,1,2022-04-25,3286.01049386131,"One-way"
19752,9881,"Long Haul",2022-05-10,1,2022-03-24,15858.0372275663,"Round-Trip"
19753,9881,"Short Haul",2022-11-11,1,2022-09-21,4204.17242530909,"One-way"
19754,9882,"Short Haul",2022-12-21,1,2022-10-15,12545.0151651924,"Round-Trip"
19755,9882,"Long Haul",2022-11-25,3,2022-09-28,20662.1737294939,"One-way"
19756,9883,"Domestic",2022-10-14,1,2022-09-29,1661.82069041024,"One-way"
19757,9883,"Short Haul",2022-11-25,4,2022-10-13,62879.3232443513,"Open Jaw"
19758,9884,"Domestic",2022-05-06,1,2022-04-23,1000,"One-way"
19759,9884,"Domestic",2022-11-12,1,2022-10-24,2362.806855125,"Round-Trip"
19760,9885,"Domestic",2022-11-07,2,2022-10-13,8335.94532978515,"Round-Trip"
19761,9885,"Long Haul",2022-10-22,2,2022-08-27,17676.8132090055,"One-way"
19762,9885,"Domestic",2022-10-28,4,2022-10-14,11233.8105988096,"One-way"
19763,9886,"Short Haul",2022-11-24,1,2022-09-25,4124.09284527663,"One-way"
19764,9886,"Long Haul",2022-05-23,3,2022-03-30,30626.2396253107,"One-way"
19765,9886,"Short Haul",2022-10-27,1,2022-08-21,7439.25834194461,"One-way"
19766,9887,"Short Haul",2022-05-31,2,2022-04-01,17508.0112992031,"One-way"
19767,9887,"Domestic",2022-11-01,3,2022-10-09,1523.48790431682,"One-way"
19768,9888,"Domestic",2022-05-19,3,2022-05-03,9897.75991298218,"Round-Trip"
19769,9889,"Long Haul",2022-04-08,2,2022-02-06,34235.0338411485,"Round-Trip"
19770,9890,"Short Haul",2022-10-14,4,2022-08-05,33250.3370107244,"One-way"
19771,9890,"Domestic",2022-11-21,1,2022-11-08,1607.40189876372,"One-way"
19772,9890,"Short Haul",2022-05-19,1,2022-04-04,5167.27656577262,"One-way"
19773,9891,"Domestic",2022-05-01,1,2022-04-14,2776.20568941161,"One-way"
19774,9891,"Long Haul",2022-05-09,1,2022-03-16,11614.7901972948,"One-way"
19775,9891,"Domestic",2022-12-04,1,2022-11-20,1148.05226552596,"One-way"
19776,9892,"Domestic",2022-12-22,1,2022-12-09,2815.02858660842,"One-way"
19777,9892,"Domestic",2022-05-13,1,2022-04-29,2706.58655026096,"One-way"
19778,9893,"Short Haul",2022-11-27,3,2022-09-21,17834.413944074,"One-way"
19779,9893,"Domestic",2022-05-04,3,2022-04-11,3760.20738179818,"Open Jaw"
19780,9893,"Long Haul",2022-11-08,2,2022-09-08,17901.9316230518,"One-way"
19781,9894,"Short Haul",2022-05-17,1,2022-03-26,12129.7496002426,"Round-Trip"
19782,9894,"Domestic",2022-04-26,4,2022-04-06,11771.7883823285,"Round-Trip"
19783,9895,"Short Haul",2022-04-13,1,2022-02-08,5454.63024880868,"One-way"
19784,9895,"Short Haul",2022-06-17,1,2022-04-22,2818.88936735385,"One-way"
19785,9895,"Domestic",2022-12-03,1,2022-11-20,2124.19915033281,"One-way"
19786,9895,"Short Haul",2022-10-05,1,2022-08-06,11295.0048871017,"One-way"
19787,9896,"Domestic",2022-10-16,1,2022-09-28,3947.19495863181,"One-way"
19788,9897,"Domestic",2022-12-14,1,2022-11-23,7609.32193291355,"Round-Trip"
19789,9897,"Short Haul",2022-11-01,1,2022-09-01,7174.8483107281,"One-way"
19790,9897,"Short Haul",2022-10-07,1,2022-08-23,9783.4524547165,"One-way"
19791,9898,"Short Haul",2022-12-23,1,2022-11-04,7054.7509762415,"One-way"
19792,9898,"Long Haul",2022-11-11,1,2022-09-19,11596.265693431,"One-way"
19793,9899,"Domestic",2022-04-26,3,2022-04-12,11223.6416408597,"One-way"
19794,9899,"Short Haul",2022-11-21,3,2022-10-01,34940.7634767201,"Open Jaw"
19795,9899,"Short Haul",2022-11-06,2,2022-08-28,12487.3346500284,"One-way"
19796,9900,"Short Haul",2022-11-26,1,2022-10-01,4652.07210218251,"One-way"
19797,9900,"Long Haul",2022-05-15,3,2022-03-17,61799.541876463,"Round-Trip"
19798,9901,"Domestic",2022-05-30,1,2022-05-10,2309.41163980092,"Round-Trip"
19799,9901,"Long Haul",2022-05-17,1,2022-03-19,11271.4107687333,"One-way"
19800,9902,"Domestic",2022-05-03,1,2022-04-20,5502.34768888459,"One-way"
19801,9902,"Long Haul",2022-11-14,1,2022-09-09,15153.3740968672,"One-way"
19802,9903,"Domestic",2022-11-28,1,2022-11-09,1822.50053374857,"One-way"
19803,9903,"Short Haul",2022-05-13,1,2022-03-08,6968.67848614448,"Round-Trip"
19804,9903,"Domestic",2022-10-26,3,2022-10-15,6774.37407833072,"One-way"
19805,9904,"Long Haul",2022-11-18,1,2022-09-25,10295.5456673603,"One-way"
19806,9904,"Short Haul",2022-06-03,3,2022-04-06,27786.800416449,"Round-Trip"
19807,9904,"Domestic",2022-10-31,3,2022-10-18,3370.0226573885,"Round-Trip"
19808,9905,"Domestic",2022-10-25,1,2022-10-12,1000,"One-way"
19809,9905,"Long Haul",2022-06-30,1,2022-04-22,3600.81635687161,"One-way"
19810,9905,"Domestic",2022-12-09,3,2022-11-20,10980.8766534883,"One-way"
19811,9906,"Domestic",2022-11-29,1,2022-11-21,2426.2093731848,"One-way"
19812,9906,"Domestic",2022-12-02,2,2022-11-17,3658.62393180633,"Round-Trip"
19813,9907,"Long Haul",2022-10-13,4,2022-08-16,64773.5392463365,"Round-Trip"
19814,9908,"Domestic",2022-05-24,1,2022-05-13,3075.26205002674,"One-way"
19815,9909,"Short Haul",2022-11-24,1,2022-09-13,16364.9058984856,"Round-Trip"
19816,9909,"Domestic",2022-11-01,3,2022-10-11,1544.88441328353,"One-way"
19817,9910,"Long Haul",2022-05-10,2,2022-03-21,24977.2977084369,"Round-Trip"
19818,9910,"Domestic",2022-04-27,2,2022-04-11,4235.52260692354,"One-way"
19819,9911,"Domestic",2022-10-30,1,2022-10-18,1081.37635545947,"One-way"
19820,9911,"Short Haul",2022-11-27,3,2022-09-12,31607.1478591278,"Round-Trip"
19821,9911,"Short Haul",2022-11-01,1,2022-09-03,6825.7183378102,"One-way"
19822,9912,"Short Haul",2022-11-05,6,2022-09-05,31475.2883693694,"One-way"
19823,9912,"Short Haul",2022-06-12,2,2022-04-23,11489.3750793896,"One-way"
19824,9912,"Domestic",2022-05-17,2,2022-04-27,1435.12709641638,"One-way"
19825,9913,"Domestic",2022-05-27,1,2022-05-13,4799.17807444512,"Round-Trip"
19826,9913,"Domestic",2022-04-24,1,2022-04-08,1186.94892856554,"One-way"
19827,9914,"Short Haul",2022-05-03,3,2022-03-02,18420.5387463238,"One-way"
