"customer_id","age","sex","region","major_region","married","no_of_children"
8582,35,"F","Region 11 - Davao","Mindanao",FALSE,0
8583,23,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8584,18,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8585,24,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8586,22,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8587,34,"F","NCR","Luzon",FALSE,1
8588,32,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8589,32,"F","Region 7 - C. Visayas","Visayas",TRUE,0
8590,16,"M","NCR","Luzon",TRUE,0
8591,35,"M","Region 13 - Caraga","Mindanao",TRUE,0
8592,18,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8593,31,"M","MIMAROPA","Luzon",TRUE,0
8594,31,"M","Region 8 - E. Visayas","Visayas",TRUE,0
8595,47,"F","BARMM","Mindanao",TRUE,2
8596,15,"F","BARMM","Mindanao",FALSE,0
8597,31,"F","MIMAROPA","Luzon",TRUE,1
8598,21,"M","Region 2 - Cagayan","Luzon",FALSE,0
8599,24,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8600,30,"M","CAR","Luzon",TRUE,0
8601,22,"M","NCR","Luzon",TRUE,0
8602,26,"F","Region 10 - N. Mindanao","Mindanao",TRUE,5
8603,29,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8604,30,"M","Region 1 - Ilocos","Luzon",FALSE,0
8605,33,"M","Region 5 - Bicol","Luzon",TRUE,1
8606,41,"F","Region 5 - Bicol","Luzon",FALSE,0
8607,22,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8608,50,"F","Region 5 - Bicol","Luzon",FALSE,0
8609,25,"M","Region 7 - C. Visayas","Visayas",TRUE,1
8610,36,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8611,43,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8612,27,"M","NCR","Luzon",TRUE,0
8613,34,"F","NCR","Luzon",FALSE,0
8614,44,"M","Region 4 - CALABARZON","Luzon",TRUE,1
8615,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8616,17,"F","Region 4 - CALABARZON","Luzon",FALSE,1
8617,24,"M","NCR","Luzon",TRUE,0
8618,49,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8619,25,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8620,16,"F","NCR","Luzon",FALSE,0
8621,20,"F","Region 5 - Bicol","Luzon",FALSE,0
8622,23,"M","Region 6 - W. Visayas","Visayas",FALSE,1
8623,28,"Other","NCR","Luzon",TRUE,1
8624,38,"M","Region 3 - Central Luzon","Luzon",TRUE,0
8625,44,"F","BARMM","Mindanao",FALSE,0
8626,31,"M","Region 13 - Caraga","Mindanao",FALSE,0
8627,30,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
8628,37,"F","Region 2 - Cagayan","Luzon",FALSE,0
8629,32,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8630,48,"M","NCR","Luzon",TRUE,0
8631,30,"F","Region 5 - Bicol","Luzon",TRUE,2
8632,24,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8633,19,"Other","Region 6 - W. Visayas","Visayas",FALSE,0
8634,58,"M","Region 5 - Bicol","Luzon",FALSE,0
8635,17,"F","NCR","Luzon",FALSE,0
8636,29,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8637,49,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
8638,50,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8639,32,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8640,27,"F","Region 3 - Central Luzon","Luzon",TRUE,0
8641,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8642,29,"M","NCR","Luzon",FALSE,0
8643,18,"F","Region 3 - Central Luzon","Luzon",TRUE,0
8644,33,"F","NCR","Luzon",FALSE,0
8645,54,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8646,37,"M","NCR","Luzon",TRUE,0
8647,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8648,27,"M","Region 1 - Ilocos","Luzon",TRUE,0
8649,32,"Other","CAR","Luzon",TRUE,2
8650,39,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8651,40,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8652,36,"F","Region 2 - Cagayan","Luzon",FALSE,2
8653,38,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8654,22,"M","CAR","Luzon",TRUE,0
8655,41,"M","BARMM","Mindanao",FALSE,1
8656,39,"M","Region 5 - Bicol","Luzon",TRUE,0
8657,34,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
8658,46,"M","Region 5 - Bicol","Luzon",TRUE,2
8659,47,"M","NCR","Luzon",FALSE,0
8660,36,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8661,57,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8662,33,"F","NCR","Luzon",TRUE,0
8663,37,"M","Region 3 - Central Luzon","Luzon",TRUE,1
8664,38,"M","NCR","Luzon",FALSE,0
8665,21,"M","Region 11 - Davao","Mindanao",TRUE,0
8666,37,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8667,30,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8668,38,"F","BARMM","Mindanao",FALSE,0
8669,29,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8670,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8671,21,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8672,26,"F","NCR","Luzon",TRUE,2
8673,30,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8674,15,"M","Region 3 - Central Luzon","Luzon",TRUE,1
8675,22,"F","NCR","Luzon",TRUE,0
8676,23,"Other","Region 6 - W. Visayas","Visayas",TRUE,0
8677,24,"M","Region 10 - N. Mindanao","Mindanao",TRUE,1
8678,35,"M","Region 7 - C. Visayas","Visayas",TRUE,1
8679,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8680,35,"F","Region 11 - Davao","Mindanao",FALSE,0
8681,33,"F","NCR","Luzon",FALSE,0
8682,32,"F","Region 13 - Caraga","Mindanao",FALSE,2
8683,22,"M","Region 13 - Caraga","Mindanao",FALSE,0
8684,24,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8685,39,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8686,26,"F","Region 8 - E. Visayas","Visayas",FALSE,0
8687,54,"M","CAR","Luzon",TRUE,0
8688,36,"M","Region 8 - E. Visayas","Visayas",TRUE,0
8689,32,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8690,27,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8691,21,"F","Region 7 - C. Visayas","Visayas",TRUE,2
8692,15,"F","Region 13 - Caraga","Mindanao",TRUE,1
8693,38,"F","Region 3 - Central Luzon","Luzon",TRUE,2
8694,19,"F","Region 6 - W. Visayas","Visayas",TRUE,1
8695,34,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
8696,28,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8697,17,"M","Region 13 - Caraga","Mindanao",TRUE,3
8698,34,"M","Region 8 - E. Visayas","Visayas",TRUE,3
8699,45,"F","Region 13 - Caraga","Mindanao",FALSE,0
8700,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8701,28,"M","NCR","Luzon",TRUE,0
8702,39,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8703,23,"M","Region 4 - CALABARZON","Luzon",FALSE,1
8704,24,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8705,26,"M","Region 3 - Central Luzon","Luzon",TRUE,0
8706,16,"F","Region 13 - Caraga","Mindanao",FALSE,0
8707,36,"M","MIMAROPA","Luzon",FALSE,0
8708,48,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
8709,15,"M","Region 5 - Bicol","Luzon",FALSE,0
8710,44,"M","Region 5 - Bicol","Luzon",FALSE,0
8711,22,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
8712,24,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
8713,36,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8714,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8715,30,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8716,36,"M","Region 2 - Cagayan","Luzon",TRUE,1
8717,21,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8718,28,"M","Region 7 - C. Visayas","Visayas",TRUE,2
8719,29,"M","Region 8 - E. Visayas","Visayas",TRUE,1
8720,24,"M","NCR","Luzon",TRUE,0
8721,36,"M","Region 11 - Davao","Mindanao",FALSE,0
8722,15,"F","NCR","Luzon",TRUE,0
8723,29,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8724,22,"M","Region 7 - C. Visayas","Visayas",TRUE,0
8725,26,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8726,25,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8727,15,"F","Region 11 - Davao","Mindanao",TRUE,0
8728,18,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,2
8729,35,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8730,42,"M","Region 8 - E. Visayas","Visayas",TRUE,1
8731,26,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8732,35,"M","NCR","Luzon",TRUE,0
8733,34,"F","Region 4 - CALABARZON","Luzon",TRUE,1
8734,32,"M","CAR","Luzon",TRUE,0
8735,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8736,38,"M","Region 11 - Davao","Mindanao",TRUE,1
8737,41,"M","BARMM","Mindanao",FALSE,0
8738,52,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8739,31,"F","Region 1 - Ilocos","Luzon",FALSE,0
8740,26,"F","NCR","Luzon",TRUE,0
8741,23,"M","Region 5 - Bicol","Luzon",FALSE,0
8742,34,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8743,43,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
8744,44,"M","Region 5 - Bicol","Luzon",FALSE,0
8745,25,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8746,36,"F","Region 11 - Davao","Mindanao",FALSE,0
8747,34,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8748,40,"F","Region 11 - Davao","Mindanao",TRUE,1
8749,44,"F","Region 8 - E. Visayas","Visayas",TRUE,3
8750,25,"M","Region 1 - Ilocos","Luzon",FALSE,0
8751,35,"F","Region 6 - W. Visayas","Visayas",TRUE,0
8752,31,"F","Region 4 - CALABARZON","Luzon",FALSE,2
8753,29,"M","BARMM","Mindanao",FALSE,0
8754,53,"M","Region 13 - Caraga","Mindanao",TRUE,1
8755,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8756,21,"M","Region 4 - CALABARZON","Luzon",TRUE,1
8757,30,"F","NCR","Luzon",FALSE,0
8758,37,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8759,26,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8760,29,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8761,17,"F","Region 6 - W. Visayas","Visayas",TRUE,0
8762,40,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8763,27,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8764,25,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8765,18,"F","NCR","Luzon",FALSE,0
8766,40,"M","Region 3 - Central Luzon","Luzon",TRUE,0
8767,41,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8768,34,"Other","Region 13 - Caraga","Mindanao",FALSE,0
8769,29,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8770,30,"M","NCR","Luzon",FALSE,0
8771,15,"F","Region 11 - Davao","Mindanao",FALSE,0
8772,31,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
8773,33,"M","Region 5 - Bicol","Luzon",TRUE,1
8774,22,"F","Region 4 - CALABARZON","Luzon",TRUE,2
8775,15,"M","Region 8 - E. Visayas","Visayas",TRUE,1
8776,23,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8777,36,"M","Region 4 - CALABARZON","Luzon",FALSE,2
8778,16,"F","BARMM","Mindanao",FALSE,0
8779,54,"F","Region 13 - Caraga","Mindanao",TRUE,0
8780,30,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8781,28,"F","Region 13 - Caraga","Mindanao",FALSE,0
8782,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8783,32,"F","Region 11 - Davao","Mindanao",FALSE,0
8784,23,"M","Region 1 - Ilocos","Luzon",FALSE,1
8785,38,"F","NCR","Luzon",FALSE,0
8786,44,"F","Region 3 - Central Luzon","Luzon",TRUE,0
8787,30,"M","Region 5 - Bicol","Luzon",TRUE,0
8788,23,"F","NCR","Luzon",TRUE,3
8789,40,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8790,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8791,45,"M","NCR","Luzon",FALSE,0
8792,33,"F","Region 11 - Davao","Mindanao",FALSE,0
8793,16,"M","Region 11 - Davao","Mindanao",FALSE,0
8794,27,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8795,30,"M","Region 4 - CALABARZON","Luzon",TRUE,0
8796,24,"F","NCR","Luzon",FALSE,0
8797,53,"M","Region 7 - C. Visayas","Visayas",TRUE,0
8798,47,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
8799,30,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8800,22,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8801,28,"M","NCR","Luzon",FALSE,0
8802,31,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8803,39,"M","NCR","Luzon",FALSE,0
8804,24,"M","Region 7 - C. Visayas","Visayas",TRUE,0
8805,42,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8806,24,"M","Region 1 - Ilocos","Luzon",FALSE,0
8807,24,"F","Region 11 - Davao","Mindanao",FALSE,0
8808,33,"M","Region 1 - Ilocos","Luzon",FALSE,0
8809,26,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8810,33,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8811,35,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8812,26,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8813,28,"F","NCR","Luzon",TRUE,0
8814,30,"M","Region 5 - Bicol","Luzon",FALSE,0
8815,34,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8816,30,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8817,29,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8818,22,"M","Region 4 - CALABARZON","Luzon",TRUE,3
8819,38,"F","Region 4 - CALABARZON","Luzon",FALSE,2
8820,22,"M","Region 3 - Central Luzon","Luzon",TRUE,0
8821,32,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8822,26,"M","NCR","Luzon",TRUE,0
8823,43,"F","Region 11 - Davao","Mindanao",FALSE,0
8824,23,"F","Region 6 - W. Visayas","Visayas",TRUE,0
8825,43,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8826,53,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8827,31,"M","MIMAROPA","Luzon",FALSE,0
8828,31,"F","Region 7 - C. Visayas","Visayas",TRUE,0
8829,26,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
8830,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8831,31,"F","CAR","Luzon",FALSE,0
8832,16,"F","NCR","Luzon",TRUE,0
8833,15,"M","Region 7 - C. Visayas","Visayas",TRUE,0
8834,26,"F","Region 3 - Central Luzon","Luzon",TRUE,2
8835,24,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8836,18,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8837,40,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8838,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8839,33,"M","Region 5 - Bicol","Luzon",TRUE,0
8840,30,"F","Region 8 - E. Visayas","Visayas",FALSE,0
8841,17,"M","Region 1 - Ilocos","Luzon",FALSE,0
8842,15,"F","Region 11 - Davao","Mindanao",FALSE,0
8843,38,"F","Region 6 - W. Visayas","Visayas",TRUE,1
8844,38,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8845,38,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8846,27,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8847,34,"F","NCR","Luzon",FALSE,3
8848,38,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8849,15,"M","Region 3 - Central Luzon","Luzon",TRUE,4
8850,15,"F","Region 8 - E. Visayas","Visayas",FALSE,0
8851,36,"F","Region 6 - W. Visayas","Visayas",TRUE,2
8852,26,"Other","Region 5 - Bicol","Luzon",TRUE,0
8853,31,"M","NCR","Luzon",FALSE,0
8854,26,"F","NCR","Luzon",FALSE,0
8855,29,"M","NCR","Luzon",FALSE,0
8856,39,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
8857,42,"F","Region 3 - Central Luzon","Luzon",TRUE,0
8858,28,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8859,26,"M","NCR","Luzon",TRUE,3
8860,15,"M","BARMM","Mindanao",TRUE,0
8861,37,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8862,16,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
8863,15,"F","Region 3 - Central Luzon","Luzon",TRUE,3
8864,31,"M","MIMAROPA","Luzon",TRUE,1
8865,31,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8866,29,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8867,29,"F","NCR","Luzon",FALSE,0
8868,31,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
8869,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8870,20,"F","Region 8 - E. Visayas","Visayas",TRUE,2
8871,43,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8872,20,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8873,26,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8874,25,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8875,31,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8876,42,"F","Region 1 - Ilocos","Luzon",FALSE,0
8877,45,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8878,29,"M","NCR","Luzon",FALSE,0
8879,26,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8880,30,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8881,27,"F","Region 1 - Ilocos","Luzon",TRUE,0
8882,21,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8883,15,"F","Region 4 - CALABARZON","Luzon",TRUE,1
8884,24,"M","Region 2 - Cagayan","Luzon",FALSE,0
8885,23,"F","NCR","Luzon",FALSE,0
8886,32,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
8887,15,"M","Region 11 - Davao","Mindanao",FALSE,0
8888,34,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8889,23,"M","NCR","Luzon",TRUE,1
8890,26,"F","NCR","Luzon",TRUE,1
8891,24,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8892,17,"M","Region 5 - Bicol","Luzon",TRUE,0
8893,18,"F","Region 8 - E. Visayas","Visayas",FALSE,0
8894,34,"Other","MIMAROPA","Luzon",FALSE,3
8895,23,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8896,32,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8897,35,"M","Region 8 - E. Visayas","Visayas",FALSE,0
8898,41,"F","Region 13 - Caraga","Mindanao",TRUE,0
8899,32,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8900,40,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
8901,32,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8902,51,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8903,38,"M","Region 2 - Cagayan","Luzon",TRUE,2
8904,26,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8905,30,"F","Region 8 - E. Visayas","Visayas",FALSE,0
8906,22,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8907,36,"M","Region 5 - Bicol","Luzon",FALSE,0
8908,45,"F","Region 13 - Caraga","Mindanao",TRUE,1
8909,40,"F","Region 7 - C. Visayas","Visayas",TRUE,1
8910,42,"M","NCR","Luzon",FALSE,0
8911,30,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8912,29,"F","Region 4 - CALABARZON","Luzon",TRUE,1
8913,24,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8914,22,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8915,35,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
8916,23,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8917,45,"M","Region 11 - Davao","Mindanao",TRUE,0
8918,58,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
8919,28,"M","BARMM","Mindanao",FALSE,0
8920,15,"M","Region 13 - Caraga","Mindanao",TRUE,2
8921,33,"F","Region 2 - Cagayan","Luzon",FALSE,0
8922,32,"M","Region 2 - Cagayan","Luzon",TRUE,0
8923,31,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8924,31,"M","MIMAROPA","Luzon",FALSE,0
8925,20,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8926,21,"M","Region 7 - C. Visayas","Visayas",FALSE,0
8927,24,"F","BARMM","Mindanao",FALSE,0
8928,20,"M","Region 13 - Caraga","Mindanao",FALSE,0
8929,18,"M","Region 11 - Davao","Mindanao",FALSE,0
8930,32,"F","Region 3 - Central Luzon","Luzon",TRUE,1
8931,27,"M","NCR","Luzon",TRUE,0
8932,30,"F","Region 8 - E. Visayas","Visayas",TRUE,1
8933,15,"F","Region 2 - Cagayan","Luzon",FALSE,1
8934,36,"F","MIMAROPA","Luzon",FALSE,1
8935,36,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8936,46,"M","Region 4 - CALABARZON","Luzon",TRUE,0
8937,37,"F","Region 6 - W. Visayas","Visayas",TRUE,1
8938,25,"M","Region 3 - Central Luzon","Luzon",FALSE,0
8939,40,"F","Region 1 - Ilocos","Luzon",TRUE,0
8940,37,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8941,24,"M","Region 3 - Central Luzon","Luzon",TRUE,1
8942,21,"Other","Region 9 - Zamboanga","Mindanao",FALSE,0
8943,36,"M","NCR","Luzon",TRUE,1
8944,46,"M","Region 3 - Central Luzon","Luzon",TRUE,0
8945,15,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8946,35,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
8947,40,"F","Region 4 - CALABARZON","Luzon",TRUE,1
8948,15,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8949,22,"F","Region 5 - Bicol","Luzon",FALSE,0
8950,24,"M","Region 3 - Central Luzon","Luzon",FALSE,2
8951,16,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8952,32,"F","MIMAROPA","Luzon",FALSE,0
8953,51,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
8954,23,"F","Region 4 - CALABARZON","Luzon",FALSE,0
8955,47,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,2
8956,37,"M","NCR","Luzon",TRUE,1
8957,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8958,15,"M","NCR","Luzon",FALSE,0
8959,23,"M","Region 4 - CALABARZON","Luzon",TRUE,1
8960,19,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8961,23,"F","Region 4 - CALABARZON","Luzon",TRUE,0
8962,23,"F","Region 6 - W. Visayas","Visayas",FALSE,0
8963,37,"M","NCR","Luzon",FALSE,0
8964,33,"F","NCR","Luzon",TRUE,1
8965,38,"M","Region 6 - W. Visayas","Visayas",TRUE,0
8966,43,"F","NCR","Luzon",TRUE,1
8967,30,"M","Region 11 - Davao","Mindanao",TRUE,2
8968,22,"F","Region 5 - Bicol","Luzon",TRUE,3
8969,35,"M","Region 8 - E. Visayas","Visayas",TRUE,0
8970,38,"F","NCR","Luzon",FALSE,2
8971,37,"M","Region 6 - W. Visayas","Visayas",FALSE,0
8972,27,"F","NCR","Luzon",TRUE,1
8973,20,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8974,43,"F","Region 5 - Bicol","Luzon",FALSE,0
8975,35,"M","BARMM","Mindanao",FALSE,0
8976,32,"F","Region 1 - Ilocos","Luzon",FALSE,1
8977,18,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8978,38,"F","Region 8 - E. Visayas","Visayas",TRUE,0
8979,22,"F","Region 3 - Central Luzon","Luzon",FALSE,0
8980,20,"M","Region 1 - Ilocos","Luzon",TRUE,1
8981,39,"M","NCR","Luzon",TRUE,1
8982,29,"F","Region 5 - Bicol","Luzon",TRUE,1
8983,27,"F","NCR","Luzon",FALSE,0
8984,33,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8985,15,"M","Region 1 - Ilocos","Luzon",TRUE,2
8986,44,"M","Region 4 - CALABARZON","Luzon",FALSE,0
8987,29,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8988,24,"F","Region 4 - CALABARZON","Luzon",FALSE,2
8989,24,"F","Region 11 - Davao","Mindanao",FALSE,0
8990,39,"M","Region 5 - Bicol","Luzon",FALSE,0
8991,22,"M","NCR","Luzon",TRUE,0
8992,39,"F","Region 8 - E. Visayas","Visayas",TRUE,2
8993,16,"F","Region 11 - Davao","Mindanao",FALSE,0
8994,15,"F","NCR","Luzon",TRUE,0
8995,17,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
8996,32,"F","BARMM","Mindanao",FALSE,0
8997,35,"F","Region 7 - C. Visayas","Visayas",FALSE,0
8998,26,"Other","Region 8 - E. Visayas","Visayas",TRUE,0
8999,19,"F","CAR","Luzon",TRUE,1
9000,49,"M","Region 3 - Central Luzon","Luzon",FALSE,0
9001,22,"M","Region 6 - W. Visayas","Visayas",TRUE,0
9002,44,"F","Region 8 - E. Visayas","Visayas",FALSE,0
9003,27,"F","Region 1 - Ilocos","Luzon",TRUE,0
9004,32,"F","Region 6 - W. Visayas","Visayas",TRUE,0
9005,40,"M","Region 11 - Davao","Mindanao",TRUE,1
9006,17,"M","Region 5 - Bicol","Luzon",TRUE,0
9007,16,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
9008,54,"F","Region 3 - Central Luzon","Luzon",FALSE,0
9009,35,"M","Region 4 - CALABARZON","Luzon",TRUE,3
9010,22,"M","Region 4 - CALABARZON","Luzon",FALSE,0
9011,43,"F","NCR","Luzon",TRUE,1
9012,38,"F","Region 10 - N. Mindanao","Mindanao",TRUE,1
9013,20,"F","Region 3 - Central Luzon","Luzon",TRUE,1
9014,40,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
9015,31,"M","NCR","Luzon",TRUE,0
9016,37,"M","Region 2 - Cagayan","Luzon",TRUE,0
9017,22,"F","Region 5 - Bicol","Luzon",TRUE,0
9018,20,"M","Region 4 - CALABARZON","Luzon",TRUE,0
9019,18,"F","MIMAROPA","Luzon",TRUE,0
9020,28,"F","BARMM","Mindanao",FALSE,0
9021,15,"M","Region 5 - Bicol","Luzon",FALSE,0
9022,26,"M","BARMM","Mindanao",FALSE,0
9023,28,"F","Region 1 - Ilocos","Luzon",FALSE,0
9024,17,"M","Region 5 - Bicol","Luzon",TRUE,2
9025,27,"F","Region 4 - CALABARZON","Luzon",TRUE,1
9026,19,"M","Region 6 - W. Visayas","Visayas",FALSE,0
9027,30,"M","NCR","Luzon",TRUE,0
